cycle,use_mercury,stability,adaptive_score,rigidity,dissent,identity_drift,light_power,shadow_power,mercury_power,bridge_tension,mercury_motion,alliance_shift,emergence,jester_pulse,judge_closure
215,False,1,0.83,0.328742,0.240822,0.013607,0.537698,0.516069,0.0,0.011637,0.0,0.0,0.979988,0.0,1
216,False,1,0.83,0.328748,0.240784,0.013989,0.538967,0.531532,0.0,0.011049,0.0,0.0,0.979988,0.0,1
217,False,1,0.83,0.328753,0.240733,0.011345,0.528437,0.527796,0.0,0.009592,0.0,0.0,0.979989,0.0,1
218,False,1,0.83,0.328758,0.240674,0.013693,0.534637,0.531988,0.0,0.00862,0.0,0.0,0.979989,0.0,1
219,False,1,0.83,0.328763,0.240648,0.014104,0.537672,0.505143,0.0,0.011967,0.0,0.0,0.97999,0.0,1
220,False,1,0.83,0.328768,0.240625,0.016849,0.531275,0.544133,0.0,0.012092,0.0,0.0,0.97999,0.0,1
221,False,1,0.83,0.328772,0.240592,0.014831,0.529123,0.524543,0.0,0.01104,0.0,0.0,0.97999,0.0,1
222,False,1,0.83,0.328777,0.240561,0.015124,0.541099,0.529524,0.0,0.011115,0.0,0.0,0.979991,0.0,1
223,False,1,0.83,0.328781,0.24052,0.012409,0.545751,0.549196,0.0,0.010041,0.0,0.0,0.979991,0.0,1
224,False,1,0.83,0.328785,0.240487,0.008552,0.543376,0.527845,0.0,0.01081,0.0,0.0,0.979991,0.0,1
225,False,1,0.83,0.328789,0.240477,0.008738,0.546546,0.520066,0.0,0.013004,0.0,0.0,0.979992,0.0,1
226,False,1,0.83,0.328793,0.24047,0.005859,0.557336,0.541578,0.0,0.013389,0.0,0.0,0.979992,0.0,1
227,False,1,0.83,0.328796,0.240454,0.006387,0.541437,0.547737,0.0,0.012397,0.0,0.0,0.979992,0.0,1
228,False,1,0.83,0.328799,0.240442,0.005382,0.536453,0.551017,0.0,0.0127,0.0,0.0,0.979993,0.0,1
229,False,1,0.83,0.328803,0.240421,0.006162,0.546072,0.552631,0.0,0.01184,0.0,0.0,0.979993,0.0,1
230,False,1,0.83,0.328806,0.240395,0.008032,0.550068,0.542983,0.0,0.011175,0.0,0.0,0.979993,0.2,1
231,False,1,0.83,0.328809,0.240359,0.009898,0.551646,0.556072,0.0,0.01023,0.0,0.0,0.979994,0.2,1
232,False,1,0.83,0.328812,0.240322,0.008852,0.544923,0.552683,0.0,0.009884,0.0,0.0,0.979994,0.2,1
233,False,1,0.83,0.328815,0.240272,0.00612,0.54641,0.546095,0.0,0.008544,0.0,0.0,0.979994,0.2,1
234,False,1,0.83,0.328817,0.240219,0.007745,0.545533,0.540081,0.0,0.008111,0.0,0.0,0.979994,0.0,1
235,False,1,0.83,0.32882,0.240157,0.011173,0.546274,0.546408,0.0,0.006995,0.0,0.0,0.979995,0.0,1
236,False,1,0.83,0.328822,0.240098,0.007889,0.53253,0.541004,0.0,0.007202,0.0,0.0,0.979995,0.0,1
237,False,1,0.83,0.328824,0.240038,0.007632,0.545267,0.540028,0.0,0.006927,0.0,0.0,0.979995,0.0,1
238,False,1,0.83,0.328827,0.239992,0.011166,0.534077,0.550008,0.0,0.008187,0.0,0.0,0.979995,0.0,1
239,False,1,0.83,0.328829,0.239936,0.006971,0.545312,0.545316,0.0,0.007042,0.0,0.0,0.979995,0.0,1
240,False,1,0.83,0.328831,0.239881,0.007791,0.543277,0.536784,0.0,0.006965,0.0,0.0,0.979996,0.0,1
241,False,1,0.83,0.328833,0.239857,0.010483,0.536351,0.565462,0.0,0.010066,0.0,0.0,0.979996,0.0,1
242,False,1,0.83,0.328835,0.239836,0.010265,0.529572,0.541561,0.0,0.010335,0.0,0.0,0.979996,0.0,1
243,False,1,0.83,0.328837,0.239835,0.009913,0.536643,0.560811,0.0,0.012272,0.0,0.0,0.979996,0.0,1
244,False,1,0.83,0.328838,0.239824,0.004534,0.534038,0.539285,0.0,0.011288,0.0,0.0,0.979996,0.0,1
245,False,1,0.83,0.32884,0.239823,0.002435,0.53085,0.549296,0.0,0.01229,0.0,0.0,0.979996,0.0,1
246,False,1,0.83,0.328842,0.239831,-0.000404,0.530597,0.548943,0.0,0.013138,0.0,0.0,0.979997,0.0,1
247,False,1,0.83,0.328843,0.239859,0.000249,0.522683,0.551083,0.0,0.015275,0.0,0.0,0.979997,0.0,1
248,False,1,0.83,0.328845,0.239878,0.001752,0.540105,0.54928,0.0,0.014421,0.0,0.0,0.979997,0.0,1
249,False,1,0.83,0.328846,0.239906,0.005548,0.524645,0.545939,0.0,0.015383,0.0,0.0,0.979997,0.0,1
250,False,1,0.83,0.328848,0.239953,0.006294,0.51745,0.54698,0.0,0.017364,0.0,0.0,0.979997,0.0,1
251,False,1,0.83,0.328849,0.239983,0.007152,0.532235,0.538423,0.0,0.015799,0.0,0.0,0.979997,0.0,1
252,False,1,0.83,0.32885,0.239996,0.011606,0.527379,0.531338,0.0,0.014141,0.0,0.0,0.979997,0.0,1
253,False,1,0.83,0.328851,0.240034,0.012443,0.519292,0.551801,0.0,0.016713,0.0,0.0,0.979997,0.2,1
254,False,1,0.83,0.328853,0.240084,0.012141,0.517951,0.544149,0.0,0.018041,0.0,0.0,0.979997,0.2,1
255,False,1,0.83,0.328854,0.24012,0.014308,0.520469,0.528922,0.0,0.016698,0.0,0.0,0.979998,0.2,1
256,False,1,0.83,0.328855,0.240175,0.012409,0.515941,0.547713,0.0,0.018808,0.0,0.0,0.979998,0.2,1
257,False,1,0.83,0.328856,0.240236,0.012305,0.514601,0.538051,0.0,0.019458,0.0,0.0,0.979998,0.0,1
258,False,1,0.83,0.328857,0.240312,0.010079,0.511215,0.54311,0.0,0.0212,0.0,0.0,0.979998,0.0,1
259,False,1,0.83,0.328858,0.240403,0.009229,0.507548,0.541686,0.0,0.023011,0.0,0.0,0.979998,0.0,1
260,False,1,0.83,0.328859,0.240493,0.005821,0.50926,0.532625,0.0,0.02306,0.0,0.0,0.979998,0.0,1
